Accession ID,Collection date,Submission date,Location
EPI_ISL_14675129,25/01/2022,26/08/2022,South America / Brazil / Minas Gerais / Rio De Janeiro
EPI_ISL_14675128,25/01/2022,26/08/2022,South America / Brazil / Minas Gerais / Leopoldina
EPI_ISL_14675123,20/01/2022,26/08/2022,South America / Brazil / Minas Gerais / Sao Joao Del Rei
EPI_ISL_14675122,20/01/2022,26/08/2022,South America / Brazil / Minas Gerais / Sao Joao Del Rei
EPI_ISL_14675121,19/01/2022,26/08/2022,South America / Brazil / Minas Gerais / Sao Joao Del Rei
EPI_ISL_14675120,19/01/2022,26/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14675111,18/01/2022,26/08/2022,South America / Brazil / Minas Gerais / Alfenas
EPI_ISL_14675110,17/01/2022,26/08/2022,South America / Brazil / Minas Gerais / Cambui
EPI_ISL_14675109,19/01/2022,26/08/2022,South America / Brazil / Minas Gerais / Baldim
EPI_ISL_14675108,19/01/2022,26/08/2022,South America / Brazil / Minas Gerais / Baldim
EPI_ISL_14675103,18/01/2022,26/08/2022,South America / Brazil / Minas Gerais / Sao Joao Del Rei
EPI_ISL_14675102,18/01/2022,26/08/2022,South America / Brazil / Minas Gerais / Sao Joao Del Rei
EPI_ISL_14675101,17/01/2022,26/08/2022,South America / Brazil / Minas Gerais / Santa Cruz De Minas
EPI_ISL_14675100,17/01/2022,26/08/2022,South America / Brazil / Minas Gerais / Sao Joao Del Rei
EPI_ISL_14675091,07/06/2022,26/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14675090,01/06/2022,26/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14675089,31/01/2022,26/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14675088,20/01/2022,26/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14675083,10/06/2022,26/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14675082,08/06/2022,26/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14675081,08/06/2022,26/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14675080,08/06/2022,26/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14675071,27/05/2022,26/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14675070,27/05/2022,26/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14675069,27/05/2022,26/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14675099,17/01/2022,26/08/2022,South America / Brazil / Minas Gerais / Sao Joao Del Rei
EPI_ISL_14675098,17/01/2022,26/08/2022,South America / Brazil / Minas Gerais / Sao Joao Del Rei
EPI_ISL_14675097,18/01/2022,26/08/2022,South America / Brazil / Minas Gerais / Sao Joao Del Rei
EPI_ISL_14675096,18/01/2022,26/08/2022,South America / Brazil / Minas Gerais / Sao Joao Del Rei
EPI_ISL_14675095,18/01/2022,26/08/2022,South America / Brazil / Minas Gerais / Sao Joao Del Rei
EPI_ISL_14675094,19/01/2022,26/08/2022,South America / Brazil / Minas Gerais / Contagem
EPI_ISL_14675093,17/01/2022,26/08/2022,South America / Brazil / Minas Gerais / Bom Despacho
EPI_ISL_14675092,17/01/2022,26/08/2022,South America / Brazil / Minas Gerais / Mendes Pimentel
EPI_ISL_14675087,20/01/2022,26/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14675086,15/06/2022,26/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14675085,15/06/2022,26/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14675084,15/06/2022,26/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14675079,06/06/2022,26/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14675078,06/06/2022,26/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14675077,03/06/2022,26/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14675076,30/05/2022,26/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14675075,01/06/2022,26/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14675074,01/06/2022,26/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14675073,01/06/2022,26/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14675072,30/05/2022,26/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_13082135,03/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Joao Monlevade
EPI_ISL_13082136,08/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Santo Hipolito
EPI_ISL_13082127,02/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Porteirinha
EPI_ISL_13082126,02/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Taiobeiras
EPI_ISL_13082125,03/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Teixeiras
EPI_ISL_13082124,03/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Santo Antonio Do Monte
EPI_ISL_13082119,02/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Guanhaes
EPI_ISL_13082118,02/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Itauna
EPI_ISL_13082117,01/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Porto Firme
EPI_ISL_13082116,01/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Joao Monlevade
EPI_ISL_13082111,01/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Taiobeiras
EPI_ISL_13082110,01/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Sete Lagoas
EPI_ISL_13082109,02/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Caetanopolis
EPI_ISL_13082108,01/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Caetanopolis
EPI_ISL_13082103,31/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Malacacheta
EPI_ISL_13082102,31/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Pavao
EPI_ISL_13082101,31/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Fronteira Dos Vales
EPI_ISL_13082100,31/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Tumiritinga
EPI_ISL_13082095,11/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Campestre
EPI_ISL_13082094,10/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Porteirinha
EPI_ISL_13082093,10/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Porteirinha
EPI_ISL_13082092,12/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Taiobeiras
EPI_ISL_13082087,04/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Barbacena
EPI_ISL_13082085,15/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Pimenta
EPI_ISL_13082084,15/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Santo Hipolito
EPI_ISL_14468807,08/06/2022,15/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_13082131,02/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Fronteira Dos Vales
EPI_ISL_13082130,02/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Fronteira Dos Vales
EPI_ISL_13082129,03/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Ataleia
EPI_ISL_13082128,02/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Teofilo Otoni
EPI_ISL_13082123,02/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Mathias Lobato
EPI_ISL_13082122,02/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Frei Inocencio
EPI_ISL_13082121,01/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Sao Jose Da Varginha
EPI_ISL_13082120,02/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Guanhaes
EPI_ISL_13082115,02/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Governador Valadares
EPI_ISL_13082114,02/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Governador Valadares
EPI_ISL_13082113,01/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Francisco Sa
EPI_ISL_13082112,01/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Francisco Sa
EPI_ISL_13082107,01/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Caetanopolis
EPI_ISL_13082106,31/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Papagaios
EPI_ISL_13082105,01/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Santo Antonio Do Monte
EPI_ISL_13082104,31/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Sao Jose Da Safira
EPI_ISL_13082099,31/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Mendes Pimentel
EPI_ISL_13082098,13/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Antonio Carlos
EPI_ISL_13082097,12/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Antonio Carlos
EPI_ISL_13082096,12/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Tupaciguara
EPI_ISL_13082091,05/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Papagaios
EPI_ISL_13082090,05/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Cabo Verde
EPI_ISL_13082089,04/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Cabo Verde
EPI_ISL_13082088,05/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Uberaba
EPI_ISL_13082079,14/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Araguari
EPI_ISL_13082078,15/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Caetanopolis
EPI_ISL_13082077,15/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Felixlandia
EPI_ISL_13082076,14/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Pavao
EPI_ISL_13082071,14/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Paineiras
EPI_ISL_13082070,10/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Ataleia
EPI_ISL_13082069,09/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Arapora
EPI_ISL_13082068,09/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Araguari
EPI_ISL_13082055,08/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Taiobeiras
EPI_ISL_13082054,07/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Taiobeiras
EPI_ISL_13082053,07/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Barbacena
EPI_ISL_13082052,06/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Timoteo
EPI_ISL_13082051,05/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Timoteo
EPI_ISL_13082050,07/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Juruaia
EPI_ISL_13082049,06/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Guanhaes
EPI_ISL_13082048,06/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Guanhaes
EPI_ISL_13082083,15/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Francisco Sa
EPI_ISL_13082082,14/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Arcos
EPI_ISL_13082081,16/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Paineiras
EPI_ISL_13082080,16/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Baldim
EPI_ISL_13082075,14/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Sao Jose Da Safira
EPI_ISL_13082074,14/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Sao Jose Da Safira
EPI_ISL_13082073,15/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Jequitiba
EPI_ISL_13082072,14/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Itauna
EPI_ISL_13082067,10/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Itauna
EPI_ISL_13082066,11/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Caetanopolis
EPI_ISL_13082065,10/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Papagaios
EPI_ISL_13082064,10/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Inimutaba
EPI_ISL_13082063,10/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Morada Nova De Minas
EPI_ISL_13082062,09/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Corinto
EPI_ISL_13082061,09/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Felixlandia
EPI_ISL_13082060,09/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Resplendor
EPI_ISL_13082059,08/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Barra Longa
EPI_ISL_13082058,09/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Barbacena
EPI_ISL_13082057,09/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Paineiras
EPI_ISL_13082056,08/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Francisco Sa
EPI_ISL_13082047,07/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Governador Valadares
EPI_ISL_13082046,07/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Governador Valadares
EPI_ISL_13082045,07/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Governador Valadares
EPI_ISL_13082044,06/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Governador Valadares
EPI_ISL_13082035,05/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Santa Rita De Ibitipoca
EPI_ISL_13082034,06/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Itauna
EPI_ISL_13082033,06/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Oliveira
EPI_ISL_13082032,05/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Muzambinho
EPI_ISL_13082043,05/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Campina Verde
EPI_ISL_13082042,06/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Pimenta
EPI_ISL_13082041,06/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Jequeri
EPI_ISL_13082040,06/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Barbacena
EPI_ISL_13082039,05/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Monte Carmelo
EPI_ISL_13082038,05/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Patrocinio
EPI_ISL_13082037,06/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Barbacena
EPI_ISL_13082036,06/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Barbacena
EPI_ISL_13082134,07/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Itauna
EPI_ISL_13082031,04/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Muzambinho
EPI_ISL_13082030,05/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Mendes Pimentel
EPI_ISL_13082028,10/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Taiobeiras
EPI_ISL_13082002,14/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Divinopolis
EPI_ISL_13082001,05/01/2022,02/06/2022,South America / Brazil / Minas Gerais / Divinopolis
EPI_ISL_13082133,07/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Inimutaba
EPI_ISL_13082132,03/02/2022,02/06/2022,South America / Brazil / Minas Gerais / Campanario
EPI_ISL_12862733,01/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Itajuba
EPI_ISL_12930140,09/04/2022,26/05/2022,South America / Brazil / Minas Gerais
EPI_ISL_12930139,04/04/2022,26/05/2022,South America / Brazil / Minas Gerais
EPI_ISL_12805191,11/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_12805190,06/01/2022,19/05/2022,South America / Brazil / Minas Gerais / Itamarati de Minas
EPI_ISL_12805189,13/01/2022,19/05/2022,South America / Brazil / Minas Gerais / Rio Pomba
EPI_ISL_12805188,06/01/2022,19/05/2022,South America / Brazil / Minas Gerais / Itamarati de Minas
EPI_ISL_12805187,13/01/2022,19/05/2022,South America / Brazil / Minas Gerais / Rio Pomba
EPI_ISL_12805186,13/01/2022,19/05/2022,South America / Brazil / Minas Gerais / Rio Pomba
EPI_ISL_12805185,06/01/2022,19/05/2022,South America / Brazil / Minas Gerais / Itamarati de Minas
EPI_ISL_12805184,21/01/2022,19/05/2022,South America / Brazil / Minas Gerais / Juiz de Fora
EPI_ISL_12805179,03/01/2022,19/05/2022,South America / Brazil / Minas Gerais / Lassance
EPI_ISL_12802646,05/05/2022,19/05/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_12802645,05/05/2022,19/05/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_12802640,19/04/2022,19/05/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_12802639,18/04/2022,19/05/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_12802638,18/04/2022,19/05/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_12802637,13/04/2022,19/05/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_12802632,13/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Morada Nova De Minas
EPI_ISL_12802631,11/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Felixlandia
EPI_ISL_12802630,11/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Campestre
EPI_ISL_12802629,07/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Cordisburgo
EPI_ISL_12802628,07/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Nova Era
EPI_ISL_12802627,08/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Itauna
EPI_ISL_12802626,07/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Sao Jose Da Safira
EPI_ISL_12802625,07/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Itueta
EPI_ISL_12802620,07/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Santo Antonio Do Monte
EPI_ISL_12802619,07/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Governador Valadares
EPI_ISL_12802618,07/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Governador Valadares
EPI_ISL_12802617,04/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Caetanopolis
EPI_ISL_12802612,02/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Pavao
EPI_ISL_12802611,02/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Pavao
EPI_ISL_12802610,02/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Ladainha
EPI_ISL_12802609,03/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Grao Mogol
EPI_ISL_12802604,02/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Taiobeiras
EPI_ISL_12802603,02/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Taiobeiras
EPI_ISL_12802602,03/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Pimenta
EPI_ISL_12802601,02/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Juruaia
EPI_ISL_12802596,02/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Nova Era
EPI_ISL_12802595,02/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Nova Era
EPI_ISL_12802594,03/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Campo Belo
EPI_ISL_12802593,02/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Rio Piracicaba
EPI_ISL_12802592,02/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Paineiras
EPI_ISL_12802591,02/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Ferros
EPI_ISL_12802590,03/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Santo Antonio Do Amparo
EPI_ISL_12802589,02/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Frei Inocencio
EPI_ISL_12802588,02/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Morada Nova De Minas
EPI_ISL_12802587,31/01/2022,19/05/2022,South America / Brazil / Minas Gerais / Porteirinha
EPI_ISL_12802586,01/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Taiobeiras
EPI_ISL_12802585,31/01/2022,19/05/2022,South America / Brazil / Minas Gerais / Arapora
EPI_ISL_12802584,02/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Sao Joao Evangelista
EPI_ISL_12802583,02/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Caetanopolis
EPI_ISL_12802582,31/01/2022,19/05/2022,South America / Brazil / Minas Gerais / Papagaios
EPI_ISL_12802581,01/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Paraopeba
EPI_ISL_12802580,01/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Itauna
EPI_ISL_12802579,01/02/2022,19/05/2022,South America / Brazil / Minas Gerais / Itauna
